id,popularity,budget_adj,original_title,revenue_adj,release_year,vote_count,vote_average,director
90118,0.2574,0.0,A Little Bit Zombie,0.0,2012,13,5.9,Casey Walker
85414,0.292536,0.0,Brake,0.0,2012,31,5.2,Gabe Torres
129533,0.292449,0.0,Barbie: The Princess & The Popstar,0.0,2012,28,5.8,Ezekiel Norton
122192,0.292387,0.0,Le Guetteur,0.0,2012,22,5.5,Michele Placido
122924,0.291458,5698465.68811,One in the Chamber,0.0,2012,19,3.9,William Kaufman
136403,0.290977,0.0,Populaire,0.0,2012,121,6.5,Régis Roinsard
127370,0.29082,0.0,Song for Marion,1611995.27027,2012,44,6.5,Paul Andrew Williams
84287,0.288849,0.0,The Imposter,0.0,2012,154,7.3,Bart Layton
114958,0.287294,0.0,Storage 24,0.0,2012,26,3.6,Johannes Roberts
84317,0.286615,0.0,Nobody Walks,23738.8583124,2012,17,5.2,Ry Russo-Young
103370,0.285321,0.0,Madea's Witness Protection,0.0,2012,43,6.1,Tyler Perry
141423,0.283371,0.0,The Legend of Mor'du,0.0,2012,10,5.7,Brian Larsen
85546,0.281092,0.0,Une vie meilleure,0.0,2012,25,5.9,Cédric Kahn
135647,0.280787,0.0,The Details,0.0,2012,33,5.9,Jacob Aaron Estes
80384,0.26913,0.0,Breaking Wind,0.0,2012,38,4.1,Craig Moss
133369,0.276448,0.0,The Conspiracy,0.0,2012,47,5.6,Christopher MacBride
124075,0.222923,0.0,More Than Honey,0.0,2012,28,6.7,Markus Imhoof
98368,0.26859,189948.85627,Modus Anomali,0.0,2012,14,5.3,Joko Anwar
87440,0.267406,0.0,Struck by Lightning,21777.6363714,2012,58,6.0,Brian Dannelly
119193,0.267325,16.145652783,Ce que le jour doit à la nuit,0.0,2012,29,7.4,Alexandre Arcady
138376,0.266186,0.0,A Dark Truth,5461.02961778,2012,21,5.6,Damian Lee
84341,0.266025,474872.140676,Smashed,357670.847124,2012,52,6.1,James Ponsoldt
86703,0.265119,0.0,2-Headed Shark Attack,0.0,2012,24,3.4,Christopher Ray
103173,0.264257,0.0,Dragon Age: Dawn of the Seeker,0.0,2012,10,5.5,Fumihiko Sori
115276,0.263969,0.0,Pusher,0.0,2012,21,5.2,Luis Prieto
121831,0.474678,0.0,"Love, Marilyn",0.0,2012,11,6.2,Liz Garbus
138038,0.262531,0.0,Girl vs. Monster,0.0,2012,28,5.0,Stuart Gillard
150229,0.261895,0.0,Boot Tracks,0.0,2012,10,3.8,David Jacobson
121873,0.136043,0.0,Hannah Arendt,681161.347307,2012,48,6.8,Margarethe von Trotta
71679,0.260624,61733378.2879,Resident Evil: Retribution,228089879.05,2012,1152,5.6,Paul W.S. Anderson
119685,0.258942,0.0,Mass Effect: Paragon Lost,0.0,2012,10,6.6,Atsushi Takeuchi
92393,0.257867,0.0,Tape 407,0.0,2012,17,3.0,Dale Fabrigar
46429,0.255948,16145652.783,Gallowwalkers,0.0,2012,102,4.2,Andrew Goth
126277,0.255854,0.0,American Mary,0.0,2012,100,5.9,Jen Soska
129734,0.255387,0.0,Paradies: Glaube,6180.93578304,2012,19,6.4,Ulrich Seidl
135921,0.255341,0.0,Everything or Nothing: The Untold Story of 007,0.0,2012,13,6.8,Stevan Riley
119478,0.253871,0.0,Devil Seed,0.0,2012,15,5.0,Greg A. Sager
106337,0.252357,0.0,Free Samples,0.0,2012,12,6.3,Jay Gammill
76589,0.250992,0.0,Justice League: Doom,0.0,2012,109,7.1,Lauren Montgomery
130739,0.218221,284923.284406,Oh Boy,2612057.9534,2012,73,7.1,Jan Ole Gerster
109391,0.249026,0.0,The We and the I,0.0,2012,18,5.3,Michel Gondry
126337,0.247431,1899488.5627,Unconditional,0.0,2012,15,5.8,Brent McCorkle
109843,0.246129,161456.52783,Ill Manors,0.0,2012,26,5.9,Ben Drew
98369,0.242816,1187180.35169,Blue Like Jazz,0.0,2012,15,6.5,Steve Taylor
98586,0.241334,0.0,The Pelayos,0.0,2012,13,4.6,Eduard Cortés
84316,0.238135,0.0,My Brother the Devil,0.0,2012,10,6.2,Sally El Hosaini
139463,0.235911,0.0,The Scapegoat,0.0,2012,12,6.2,Charles Sturridge
84342,0.235271,0.0,Something from Nothing: The Art of Rap,273822.673245,2012,20,6.5,Ice-T
141528,0.235178,0.0,Time Travel Mater,0.0,2012,19,6.0,Rob Gibbs
133764,0.234982,0.0,Aurora,0.0,2012,11,5.6,Kristina Buozyte
135309,0.233634,0.0,Lake Placid: The Final Chapter,0.0,2012,20,4.1,Don Michael Paul
148265,0.167892,5688968.2453,Eega,18472526.2723,2012,19,6.6,S.S. Rajamouli
79550,0.22986,1899488.5627,Rogue River,0.0,2012,14,5.2,Jourdan McClure
105528,0.22845,0.0,Cowgirls n' Angels,114615.139874,2012,12,5.3,Timothy Armstrong
136793,0.227639,0.0,Dino Time,0.0,2012,10,5.0,Yoon-suk Choi
110323,0.227384,0.0,Thérèse Desqueyroux,0.0,2012,11,4.2,Claude Miller
96973,0.226474,0.0,Jesus Henry Christ,0.0,2012,18,6.2,Dennis Lee
80215,0.224198,0.0,Indie Game: The Movie,0.0,2012,153,7.3,Lisanne Pajot
72890,0.221973,0.0,Girl Most Likely,0.0,2012,63,5.7,Shari Springer Berman
102630,0.221582,1899488.5627,Stash House,0.0,2012,12,5.1,Eduardo Rodríguez
128876,0.22017,0.0,Tower Block,0.0,2012,24,5.3,Ronnie Thompson
124461,0.219829,0.0,A Glimpse Inside the Mind of Charles Swan III,0.0,2012,18,4.5,Roman Coppola
110397,0.218643,0.0,Main dans la main,0.0,2012,11,5.3,Valérie Donzelli
101519,0.218605,0.0,A Fantastic Fear of Everything,0.0,2012,55,5.6,Crispian Mills
123362,0.153962,0.0,Insensibles,0.0,2012,39,5.9,Juan Carlos Medina
72334,0.216962,0.0,Chimpanzee,0.0,2012,36,6.4,Alastair Fothergill
128241,0.2195,0.0,The Rise,0.0,2012,12,6.0,Rowan Athale
94671,0.180989,0.0,Jayne Mansfield's Car,0.0,2012,11,6.0,Billy Bob Thornton
84333,0.214194,0.0,Save the Date,0.0,2012,34,6.2,Michael Mohan
104859,0.193498,0.0,Mac & Devin Go to High School,0.0,2012,31,4.9,Dylan C. Brown
92000,0.212307,9497442.81352,Columbus Circle,0.0,2012,39,5.9,George Gallo
82485,0.279399,4748721.40676,Transit,0.0,2012,42,5.7,Antonio Negret
89237,0.210157,0.0,Electrick Children,0.0,2012,33,6.6,Rebecca Thomas
121598,0.209137,0.0,Midnight's Children,839668.919144,2012,11,5.0,Deepa Mehta
89857,0.209121,0.0,High Road,0.0,2012,11,6.0,Matt Walsh
105965,0.207878,0.0,Beverly Hills Chihuahua 3 - Viva La Fiesta!,0.0,2012,18,5.5,Lev L. Spiro
84204,0.206422,0.0,Grabbers,0.0,2012,63,5.6,Jon Wright
139933,0.206106,0.0,Kiss of the Damned,14010.6276385,2012,23,4.6,Xan Cassavetes
109500,0.204862,0.0,Dawn Rider,0.0,2012,12,5.2,Terry Miles
103269,0.20482,3324104.98473,Superman vs. The Elite,0.0,2012,50,6.3,Michael Chang
78571,0.204794,0.0,Being Flynn,513006.273061,2012,40,5.3,Paul Weitz
84185,0.204304,0.0,Chasing Ice,1261703.93622,2012,43,7.7,Jeff Orlowski
84169,0.203898,0.0,Ai Weiwei: Never Sorry,172005.337563,2012,19,7.3,Alison Klayman
128190,0.200707,0.0,The Pervert's Guide to Ideology,0.0,2012,19,7.5,Sophie Fiennes
121606,0.121572,0.0,Resolution,0.0,2012,35,5.9,Justin Benson
128311,0.197497,0.0,Under the Bed,0.0,2012,17,4.9,Steven C. Miller
121597,0.194384,0.0,Comedown,0.0,2012,10,5.0,Menhaj Huda
146631,0.194081,2374360.70338,Alien Uprising,0.0,2012,30,3.0,Dominic Burns
162145,0.119504,0.0,The Liability,0.0,2012,48,5.4,Craig Viveiros
190899,0.192136,0.0,Dead Mine,0.0,2012,15,4.6,Steven Sheil
88036,0.308684,13296419.9389,Sparkle,23399295.2897,2012,21,5.9,Salim Akil
103747,0.191233,0.0,The Angels' Share,6680507.92324,2012,78,6.9,Ken Loach
102222,0.188856,4748721.40676,The Philly Kid,0.0,2012,11,4.9,Jason Connery
127913,0.186437,2849232.84406,Djúpið,0.0,2012,10,6.2,Baltasar Kormákur
80304,0.525783,0.0,Casa De Mi Padre,0.0,2012,50,5.4,Matt Piedmont
121879,0.185787,0.0,A Late Quartet,1484019.12785,2012,48,6.4,Yaron Zilberman
84166,0.182418,0.0,28 Hotel Rooms,0.0,2012,13,6.1,Matt Ross
126323,0.075822,1424616.42203,Mine Games,0.0,2012,14,4.7,Richard Gray
139715,0.181137,474872.140676,Detention of the Dead,0.0,2012,12,4.0,Alex Craig Mann
122088,0.18021,0.0,Lemale et ha'halal,1686096.21859,2012,19,6.1,Rama Burshtein
83191,0.179918,0.0,Treasure Island,0.0,2012,29,5.3,Steve Barron
103717,0.042077,0.0,Vous n'avez encore rien vu,0.0,2012,12,6.9,Alain Resnais
139777,0.17924,0.0,World Without End,0.0,2012,10,6.1,Michael Caton-Jones
139455,0.177133,0.0,Silent Night,13834.9249465,2012,38,4.7,Steven C. Miller
118628,0.070285,2697273.75904,English Vinglish,11036028.5493,2012,42,7.1,Gauri Shinde
113294,0.173804,0.0,Fast Girls,0.0,2012,11,4.5,Regan Hall
84334,0.173477,0.0,Searching for Sugar Man,0.0,2012,190,7.9,Malik Bendjelloul
97632,0.173159,0.0,American Warships,0.0,2012,22,2.4,Thunder Levin
114718,0.171625,0.0,Kauwboy,0.0,2012,10,6.0,Boudewijn Koole
168027,0.252098,0.0,Freaky Deaky,0.0,2012,10,4.8,Charles Matthau
140174,0.169276,0.0,Rise of the Zombies,0.0,2012,13,3.1,Nick Lyon
94973,0.14562,0.0,"Il était une fois, une fois",0.0,2012,10,4.6,Christian Merret-Palmair 
117978,0.213853,3798977.12541,In Their Skin,0.0,2012,20,5.2,Jeremy Power Regimbal
100046,0.166891,0.0,The Giant Mechanical Man,0.0,2012,31,5.8,Lee Kirk
165477,0.166049,0.0,Whole Lotta Sole,0.0,2012,11,5.9,Terry George
80973,0.164197,1044718.70949,The Girl from the Naked Eye,0.0,2012,10,4.1,David Ren
111349,0.162227,0.0,One Direction: Up All Night - The Live Tour,0.0,2012,10,8.3,Andy Saunders
145738,0.16203,0.0,40 Days and Nights,0.0,2012,15,3.6,Peter Geiger
88920,0.161878,0.0,Love Never Dies,0.0,2012,12,7.4,Brett Sullivan
138941,0.159747,7597.95425082,Found,0.0,2012,16,6.6,Scott Schirmer
141095,0.159588,0.0,Jack Irish: Bad Debts,0.0,2012,10,5.3,Jeffrey Walker
100493,0.159118,474872.140676,The Devil's Carnival,0.0,2012,15,5.4,Darren Lynn Bousman
98545,0.123061,0.0,"Peace, Love & Misunderstanding",512763.138525,2012,27,5.4,Bruce Beresford
128270,0.15831,18994885.627,Not Fade Away,580096.209096,2012,14,5.4,David Chase
135531,0.157139,0.0,Fairy Tail the Movie: Phoenix Priestess,0.0,2012,24,6.6,Masaya Fujimori
121791,0.156925,0.0,L'Attentat,0.0,2012,18,5.8,Ziad Doueiri
119278,0.15439,0.0,Smiley,0.0,2012,67,4.2,Michael J. Gallagher
105526,0.154043,0.0,Any Day Now,0.0,2012,12,5.7,Travis Fine
130736,0.153689,0.0,3 Zimmer/Küche/Bad,0.0,2012,20,7.1,Dietrich Brüggemann
89325,0.153301,0.0,Darling Companion,0.0,2012,12,5.2,Lawrence Kasdan
167956,0.152713,0.0,Fist of Jesus,0.0,2012,11,7.5,Adrián Cardona
116440,0.150035,0.0,Maggie Simpson in The Longest Daycare,0.0,2012,62,6.9,David Silverman
84742,0.146925,284923.284406,Donner Pass,0.0,2012,19,3.6,Elise Robertson
118737,0.359022,0.0,Interview with a Hitman,0.0,2012,35,4.7,Perry Bhandal
121565,0.146256,1424616.42203,Errors of the Human Body,0.0,2012,13,6.0,Eron Sheean
149786,0.144769,0.0,Christmas with Holly,0.0,2012,16,5.7,Allan Arkush
133441,0.144297,0.0,The Summit,0.0,2012,15,6.9,Nick Ryan
105531,0.143351,0.0,Jack & Diane,0.0,2012,13,4.4,Bradley Rust Gray
104155,0.14271,0.0,Mansome,0.0,2012,30,5.1,Morgan Spurlock
97690,0.141962,0.0,We Are Legion: The Story of the Hacktivists,0.0,2012,45,6.7,Brian Knappenberger
116227,0.142769,0.0,하울링,0.0,2012,18,5.8,Yoo Ha
127918,0.140904,0.0,The Gatekeepers,0.0,2012,28,6.2,Dror Moreh
110490,0.140016,0.0,Rags,0.0,2012,24,5.7,Bille Woodruff
84338,0.139555,0.0,Simon Killer,0.0,2012,13,5.8,Antonio Campos
133463,0.139047,474872.140676,Redd Inc.,949744.281352,2012,10,5.3,Daniel Krige
123431,0.13803,0.0,Reincarnated,0.0,2012,23,6.4,Andy Capper
107257,0.137846,0.0,A Perfect Ending,0.0,2012,10,7.0,Nicole Conn
117369,0.136706,0.0,Arjun: The Warrior Prince,0.0,2012,10,6.6,Arnab Chaudhuri
135368,0.13479,0.0,The Barrens,0.0,2012,19,5.4,Darren Lynn Bousman
157305,0.134777,9877.34052606,Head Over Heels,0.0,2012,10,6.6,Timothy Reckart
134394,0.133857,0.0,Barricade,0.0,2012,10,4.0,Andrew Currie
128215,0.133769,0.0,Still Mine,0.0,2012,14,6.1,Michael McGowan
135461,0.130997,0.0,Last Kind Words,0.0,2012,12,5.0,Kevin Barker
84309,0.201188,0.0,Marina Abramović: The Artist Is Present,0.0,2012,29,7.5,Matthew Akers
110122,0.128912,0.0,Astronaut: The Last Push,0.0,2012,13,4.8,Eric Hayden
115210,0.128685,94974.4281352,Stitches,90225.7067285,2012,45,5.2,Conor McMahon
103758,0.128085,0.0,Reality,0.0,2012,21,5.7,Matteo Garrone
97512,0.12794,0.0,The Courier,0.0,2012,19,4.9,Hany Abu-Assad
192623,0.126843,0.0,White Frog,0.0,2012,12,4.8,Quentin Lee
135579,0.126328,0.0,Dead Before Dawn 3D,0.0,2012,16,3.9,April Mullen
60270,0.12369,0.0,Wish You Were Here,0.0,2012,16,5.2,Kieran Darcy-Smith
216374,0.034312,4748721.40676,I Will Follow You Into the Dark,0.0,2012,15,4.2,Mark Edwin Robinson
140405,0.118043,0.0,Coldplay: Live 2012,0.0,2012,16,7.5,Paul Dugdale
87548,0.116634,0.0,Taped,0.0,2012,15,5.3,Diederik Van Rooijen
84907,0.279471,7123082.11014,Playback,0.0,2012,19,3.6,Michael A. Nickles
114955,0.115589,0.0,Let It Shine,0.0,2012,39,5.7,Paul Hoen
118677,0.115214,0.0,Why Stop Now?,0.0,2012,19,5.2,Phil Dorling
79940,0.113914,0.0,Tim and Eric's Billion Dollar Movie,0.0,2012,19,4.4,Eric Wareheim
141679,0.113808,0.0,Spike Island,0.0,2012,22,6.8,Mat Whitecross
128216,0.113372,0.0,Stories We Tell,0.0,2012,48,6.8,Sarah Polley
109520,0.112563,379897.712541,After Porn Ends,0.0,2012,32,5.1,Bryce Wagoner
98541,0.029377,0.0,Hungry For Change,0.0,2012,16,7.5,James Colquhoun
116977,0.111351,61733378.2879,Foodfight!,70001.8520013,2012,12,2.2,Lawrence Kasanoff
130593,0.110132,0.0,Good Vibrations,0.0,2012,17,6.3,Lisa Barros D'Sa
50497,0.109652,0.0,When the Lights Went Out,0.0,2012,23,5.8,Pat Holden
73935,0.10568,15195908.5016,Vamps,0.0,2012,48,4.7,Amy Heckerling
116811,0.105432,0.0,Berberian Sound Studio,0.0,2012,44,6.3,Peter Strickland
200035,0.105431,0.0,Political Animals,0.0,2012,12,7.1,David Petrarca
133557,0.101746,0.0,The Girl,0.0,2012,19,5.9,Julian Jarrold
143800,0.100157,0.0,Pokłosie,0.0,2012,13,5.6,Władysław Pasikowski
110112,0.098948,0.0,Nitro Circus: The Movie,3707306.85763,2012,31,6.8,Gregg Godfrey
125558,0.096174,0.0,Among Friends,0.0,2012,14,3.7,Danielle Harris
131916,0.092594,0.0,Scary or Die,0.0,2012,12,3.6,Michael Emanuel
138372,0.091564,0.0,Bad Kids Go to Hell,0.0,2012,29,4.1,Matthew Spradlin
137776,0.201455,0.0,A Mother's Nightmare,0.0,2012,21,6.0,Vic Sarin
127853,0.090143,0.0,Artifact,0.0,2012,26,7.4,Jared Leto
185744,0.089841,0.0,Amy Schumer: Mostly Sex Stuff,0.0,2012,14,7.1,Ryan Polito
119286,0.174185,0.0,Birdsong,0.0,2012,18,6.1,Philip Martin
121830,0.088796,0.0,Mr. Pip,0.0,2012,12,5.8,Andrew Adamson
95571,0.10171,0.0,Gayby,0.0,2012,13,5.2,Jonathan Lisecki
298016,0.085179,0.0,It's a SpongeBob Christmas!,0.0,2012,14,5.4,Mark Caballero
191489,0.083455,0.0,Bill Burr: You People Are All The Same,0.0,2012,11,8.1,Jay Karas
138496,0.082,0.0,Crawlspace,0.0,2012,20,4.0,Justin Dix
86004,0.08066,8082323.83431,Talaash,0.0,2012,25,6.5,Reema Kagti
120846,0.079281,0.0,Jurassic Shark,0.0,2012,13,2.0,Brett Kelly
142563,0.078472,0.0,Fresh Guacamole,0.0,2012,29,7.9,PES
121983,0.078194,0.0,Free Angela and All Political Prisoners,0.0,2012,10,6.3,Shola Lynch
94887,0.077988,0.0,Girls Against Boys,0.0,2012,12,4.2,Austin Chick
107178,0.077044,0.0,Jackie,264028.910216,2012,13,6.2,Antoinette Beumer
111440,0.220523,0.0,The Pact,0.0,2012,96,5.3,Nicholas McCarthy
137366,0.332598,0.0,Led Zeppelin: Celebration Day,0.0,2012,16,7.7,Dick Carruthers
126509,0.075043,2374360.70338,2016: Obama's America,31721458.9972,2012,11,4.7,Dinesh D'Souza
126909,0.083202,0.0,Cousin Ben Troop Screening,0.0,2012,14,7.0,Wes Anderson
128592,0.068331,0.0,Du vent dans mes mollets,0.0,2012,19,6.6,Carine Tardieu
138122,0.069504,0.0,Student of the Year,0.0,2012,29,6.6,Karan Johar
136698,0.069188,0.0,Underground: The Julian Assange Story,0.0,2012,12,5.9,Robert Connolly
84327,0.066122,0.0,The Queen of Versailles,678634.077775,2012,47,6.8,Lauren Greenfield
97610,0.065125,0.0,Beware of Mr. Baker,0.0,2012,11,7.3,Jay Bulger
117266,0.064159,0.0,Craigslist Joe,0.0,2012,18,5.9,Joseph Garner
127864,0.062706,0.0,Blancanieves,265676.716544,2012,31,6.9,Pablo Berger
124071,0.248698,0.0,How to Make Money Selling Drugs,0.0,2012,30,6.5,Matthew Cooke
151870,0.055792,0.0,Minecraft: The Story of Mojang,0.0,2012,14,5.6,Paul Owens
84340,0.054123,0.0,Sleepwalk With Me,0.0,2012,44,6.3,Mike Birbiglia
101056,0.053858,0.0,The Millionaire Tour,0.0,2012,10,5.5,Inon Shampanier
139808,0.050661,0.0,Una pistola en cada mano,0.0,2012,10,6.2,Cesc Gay
101267,0.050524,11396931.3762,Katy Perry: Part of Me,31082239.3071,2012,63,6.5,Dan Cutforth
128133,0.088634,0.0,Museum Hours,0.0,2012,11,4.5,Jem Cohen
101449,0.114021,0.0,Jim Gaffigan: Mr. Universe,0.0,2012,11,7.2,Jay Karas
96924,0.044913,0.0,Aziz Ansari: Dangerously Delicious,0.0,2012,21,7.5,Jason Woliner
140403,0.043949,0.0,Fresh Meat,0.0,2012,10,4.6,Danny Mulheron
150093,0.043122,0.0,Just Like a Woman,0.0,2012,11,6.0,Rachid Bouchareb
100275,0.029385,0.0,Eddie: The Sleepwalking Cannibal,1549.98266717,2012,16,6.1,Boris Rodriguez
86101,0.041297,0.0,The Sleeper,0.0,2012,10,2.2,Justin Russell
201365,0.040607,0.0,Belle du Seigneur,0.0,2012,11,4.2,Glenio Bonder
121147,0.040521,2849232.84406,Freeloaders,0.0,2012,10,5.0,Dan Rosen
153133,0.040014,0.0,Undercover Bridesmaid,0.0,2012,11,6.1,Matthew Diamond
84351,0.079806,0.0,West of Memphis,0.0,2012,24,7.5,Amy Berg
128104,0.035616,0.0,Inch'Allah,0.0,2012,15,5.9,Anaïs Barbeau-Lavalette
138907,0.034628,0.0,Sassy Pants,0.0,2012,16,5.3,Coley Sohn
89638,0.062522,0.0,Steve Jobs: The Lost Interview,0.0,2012,27,7.4,Paul Sen
97989,0.031932,0.0,O Som ao Redor,0.0,2012,23,6.1,Kleber Mendonça Filho
135403,0.001635,0.0,Freddie Mercury: The Great Pretender,0.0,2012,10,7.2,Rhys Thomas
151044,0.083362,0.0,McCullin,0.0,2012,11,7.2,Jacqui Morris
157301,0.081053,0.0,Adam and Dog,0.0,2012,11,6.0,Minkyu Lee
143224,0.070294,0.0,I Hate Love,0.0,2012,11,5.5,Humberto Hinojosa
84284,0.024008,0.0,The House I Live In,0.0,2012,14,7.1,Eugene Jarecki
126797,0.023496,0.0,Mental,0.0,2012,23,5.5,P.J. Hogan
127548,0.023223,0.0,Hold Your Breath,0.0,2012,20,3.4,Jared Cohn
138943,0.189057,0.0,Daddy's Little Girl,0.0,2012,12,6.8,Chris Sun
115199,0.006708,0.0,The History of Future Folk,0.0,2012,19,6.3,Jeremy Kipp Walker
135670,0.021677,0.0,Amber Alert,0.0,2012,17,5.0,Kerry Bellessa
84187,0.158021,0.0,The Comedy,0.0,2012,12,5.7,Rick Alverson
98886,0.019797,0.0,Kumaré,0.0,2012,19,7.4,Vikram Gandhi
114887,0.004575,0.0,The Dream Team,0.0,2012,11,8.0,Zak Levitt
146837,0.018189,0.0,Jim Jefferies: Fully Functional,0.0,2012,10,6.6,Jay Karas
147538,0.019197,0.0,It's Such a Beautiful Day,0.0,2012,51,7.9,Don Hertzfeldt
86705,0.016365,0.0,John Mulaney: New In Town,0.0,2012,16,8.1,Ryan Polito
130358,0.015351,0.0,Liz & Dick,0.0,2012,12,4.3,Lloyd Kramer
146712,0.013814,0.0,A Fairly Odd Christmas,0.0,2012,15,5.3,Savage Steve Holland
224746,0.012607,1899488.5627,Bekas,0.0,2012,11,6.4,Karzan Kader
110393,0.010407,0.0,Elefante blanco,0.0,2012,17,5.4,Pablo Trapero
145711,0.074508,0.0,Naughty or Nice,0.0,2012,10,7.1,David Mackay
134215,0.004887,0.0,Heroine,0.0,2012,11,4.9,Madhur Bhandarkar
157289,0.003731,0.0,Curfew,0.0,2012,23,7.9,Shawn Christensen
83589,0.003479,0.0,Shut Up and Play the Hits,0.0,2012,15,7.3,Will Lovelace
158150,0.026459,0.0,How to Fall in Love,0.0,2012,11,4.7,Mark Griffiths
110496,0.002262,0.0,The Pregnancy Project,0.0,2012,13,6.7,Norman Buckley
84179,0.006642,104.471870949,Bones Brigade: An Autobiography,0.0,2012,12,8.1,Stacy Peralta
124067,0.001783,0.0,The Central Park Five,259989.647787,2012,22,6.4,Sarah Burns
84288,0.001372,0.0,The Invisible War,0.0,2012,17,7.0,Kirby Dick
122,7.122455,111423148.61,The Lord of the Rings: The Return of the King,1326278010.48,2003,5636,7.9,Peter Jackson
277,6.887883,26077758.1852,Underworld,113448272.633,2003,1708,6.5,Len Wiseman
22,6.864067,165949370.27,Pirates of the Caribbean: The Curse of the Black Pearl,776419286.731,2003,4223,7.3,Gore Verbinski
24,6.174132,35560579.3435,Kill Bill: Vol. 1,214488375.721,2003,2932,7.6,Quentin Tarantino
605,4.21265,177802896.717,The Matrix Revolutions,503760899.91,2003,2138,6.4,Lilly Wachowski
604,4.02924,177802896.717,The Matrix Reloaded,875501109.016,2003,2376,6.6,Lilly Wachowski
12,3.440519,111423148.61,Finding Nemo,1024886689.77,2003,3692,7.4,Andrew Stanton
310,2.899533,94828211.5826,Bruce Almighty,574389691.557,2003,1706,6.3,Tom Shadyac
508,2.793616,47414105.7913,Love Actually,290330516.619,2003,1251,6.9,Richard Curtis
10719,2.710192,37931284.633,Elf,205538391.913,2003,606,6.5,Jon Favreau
296,2.686888,237070528.957,Terminator 3: Rise of the Machines,515628400.48,2003,1314,5.8,Jonathan Mostow
1278,2.643906,17780289.6717,The Dreamers,17923912.9249,2003,312,7.1,Bernardo Bertolucci
587,2.491591,82974685.1348,Big Fish,145702426.938,2003,1091,7.4,Tim Burton
9480,2.394195,92457506.293,Daredevil,212391152.623,2003,881,4.9,Mark Steven Johnson
8273,2.182292,65194395.463,American Wedding,274348924.909,2003,662,6.0,Jesse Dylan
8698,1.830211,92457506.293,The League of Extraordinary Gentlemen,212492483.679,2003,672,5.6,Stephen Norrington
9654,1.798132,71121158.687,The Italian Job,208705242.862,2003,1295,6.6,F. Gary Gray
14873,1.781615,23707052.8957,The Jungle Book 2,160828646.844,2003,156,5.6,Steve Trenbirth
153,1.765322,4741410.57913,Lost in Translation,141914989.353,2003,1135,7.3,Sofia Coppola
10147,1.70303,27263110.83,Bad Santa,90666306.8726,2003,353,6.2,Terry Zwigoff
9486,1.661911,47414105.7913,Johnny English,190347505.093,2003,514,6.0,Peter Howitt
10009,1.653031,118535264.478,Brother Bear,296.338161196,2003,753,6.8,Aaron Blaise
10601,1.650018,118535264.478,Peter Pan,144583401.886,2003,391,6.7,P.J. Hogan
4256,1.648069,56896926.9496,Scary Movie 3,261575581.404,2003,466,5.6,David Zucker
10028,1.635524,21336347.6061,Honey,74258506.2091,2003,156,6.0,Bille Woodruff
8409,1.626534,42672695.2122,A Man Apart,52571487.4327,2003,152,5.7,F. Gary Gray
1584,1.622704,41487342.5674,The School of Rock,155616590.812,2003,767,6.6,Richard Linklater
616,1.622536,165949370.27,The Last Samurai,541420466.157,2003,1093,7.1,Edward Zwick
8961,1.615231,154095843.822,Bad Boys II,324003765.628,2003,1041,6.3,Michael Bay
1996,1.569435,112608501.254,Lara Croft Tomb Raider: The Cradle of Life,185514075.589,2003,994,5.5,Jan de Bont
9902,1.565393,14935443.3243,Wrong Turn,33961034.8508,2003,347,5.9,Rob Schmidt
2832,1.518131,35560579.3435,Identity,106989379.714,2003,549,7.0,James Mangold
